Год,Месяц_текст,Название должности,Уровень позиции,Формат работы,Ключевые навыки,Город,Зарплата
2023,Июль,программист,middle,офис,"['1С', 'ERP', 'ЗУП', 'СКД']",Московский,190000
2023,Июль,программист,middle,удаленно,"['1С', 'СКД']",Россия,175000
2023,Июль,аналитик,middle,удаленно,['1С'],Россия,212000
2023,Июль,специалист,middle,удаленно,['1С'],Россия,350000
2023,Июль,архитектор,lead,гибрид,['1С'],Москва,375000
2023,Июль,аналитик,lead,гибрид,"['1С', 'ERP']",Москва,312000
2023,Июль,аналитик,lead,гибрид,['1С'],Мир,158000
2023,Июль,аналитик,lead,гибкий,"['1С', 'ЗУП']",Россия,200000
2023,Июль,архитектор,lead,гибрид,"['1С', 'ERP']",Мир,255000
2023,Июль,программист,lead,гибрид,['1С'],Мир,225000
2023,Июль,программист,middle,гибкий,"['1С', 'ЗУП', 'БП', 'УТ', 'JSON']",Челябинск,140000
2023,Июль,разработчик,middle,гибрид,"['1С', 'ERP', 'ЗУП', 'БП', 'УТ']",Россия,312000
2023,Июль,руководитель,manager,гибрид,"['1С', 'ERP']",Москва,350000
2023,Июль,программист,manager,удаленно,['1С'],Мир,175000
2023,Июль,руководитель,middle,гибрид,"['1С', 'ERP', 'ЗУП']",Москва,438000
2023,Июль,аналитик,middle,удаленно,"['1С', 'ERP']",Мир,175000
2023,Июль,специалист,middle,удаленно,"['1С', 'ERP']",Мир,262000
2023,Июль,программист,middle,офис,"['1С', 'ERP']",Москва,175000
2023,Июль,программист,lead,удаленно,"['1С', 'УТ']",Россия,225000
2023,Июнь,программист,middle,удаленно,"['1С', 'ERP', 'ЗУП', 'БП', 'УТ']",Владивосток,262000
2023,Июнь,программист,middle,гибрид,"['1С', 'ERP', 'ЗУП', 'БП']",Кудрово,175000
2023,Июнь,специалист,middle,офис,"['1С', 'ERP']",Москва,250000
2023,Июнь,аналитик,middle,гибрид,['1С'],Химки,208000
2023,Июнь,аналитик,lead,гибрид,"['1С', 'ERP']",Москва,205000
2023,Июнь,аналитик,middle,гибрид,"['1С', 'ERP']",Москва,219000
2023,Июнь,программист,middle,гибрид,['1С'],Санкт-Петербург,210000
2023,Июнь,консультант,middle,удаленно,"['1С', 'ERP', 'УТ']",Мир,219000
2023,Июнь,программист,middle,гибрид,"['1С', 'SQL']",Москва,180000
2023,Июнь,аналитик,middle,офис,"['1С', 'ЗУП']",Мир,265000
2023,Июнь,архитектор,lead,офис,"['1С', 'ERP']",Химки,275000
2023,Июнь,программист,middle,гибрид,"['1С', 'БП', 'УТ', 'СКД']",Московский,188000
2023,Июнь,программист,middle,удаленно,"['1С', 'БП', 'СКД']",Россия,219000
2023,Июнь,разработчик,middle,гибрид,"['1С', 'SQL', 'XML']",Москва,175000
2023,Июнь,специалист,middle,гибрид,"['1С', 'ЗУП']",Россия,190000
2023,Июнь,администратор,middle,удаленно,['1С'],Россия,175000
2023,Июнь,аналитик,lead,гибрид,"['1С', 'ERP', 'ЗУП']",Санкт-Петербург,306000
2023,Июнь,аналитик,lead,гибрид,"['1С', 'HTML', 'ERP']",Мир,201000
2023,Июнь,эксперт,lead,удаленно,"['1С', 'ERP']",Россия,375000
2023,Июнь,программист,middle,гибрид,"['1С', 'SQL', 'ЗУП']",Москва,235000
2023,Июнь,аналитик,middle,удаленно,"['1С', 'ERP', 'УТ']",Мир,175000
2023,Июнь,разработчик,lead,гибкий,"['1С', 'УТ', 'REST API']",Свободный,262000
2023,Июнь,аналитик,lead,гибрид,['ERP'],Москва,375000
2023,Июнь,аналитик,lead,гибрид,"['1С', 'ERP']",Санкт-Петербург,170000
2023,Июнь,разработчик,lead,офис,"['1С', 'СКД', 'XML']",Россия,262000
2023,Июнь,программист,lead,удаленно,"['1С', 'XML', 'JSON']",Новосибирск,158000
2023,Июнь,аналитик,middle,гибрид,"['1С', 'ERP']",Мир,312000
2023,Июнь,разработчик,middle,гибрид,"['1С', 'ERP']",Москва,200000
2023,Июнь,аналитик,middle,гибрид,"['1С', 'ЗУП']",Москва,250000
2023,Июнь,аналитик,lead,удаленно,"['1С', 'ERP', 'УТ']",Мир,238000
2023,Июнь,администратор,manager,гибкий,"['1С', 'SQL']",Россия,250000
2023,Июнь,разработчик,middle,гибрид,"['1С', 'ERP']",Москва,219000
2023,Июнь,разработчик,middle,удаленно,"['1С', 'ЗУП']",Зима,188000
2023,Июнь,архитектор,lead,гибрид,['1С'],Москва,375000
2023,Июнь,аналитик,manager,офис,"['1С', 'ERP']",Россия,219000
2023,Июнь,разработчик,junior,удаленно,"['1С', 'ERP', 'ЗУП', 'УТ', 'СКД']",Мир,175000
2023,Июнь,аналитик,junior,офис,"['1С', 'ERP']",Макаров,188000
2023,Июнь,разработчик,middle,гибрид,['1С'],Москва,219000
2023,Июнь,аналитик,lead,офис,"['1С', 'ЗУП']",Москва,175000
2023,Июнь,программист,middle,офис,['1С'],Москва,192000
2023,Июнь,руководитель,manager,удаленно,"['1С', 'ЗУП']",Москва,18000
2023,Май,программист,middle,офис,['1С'],Россия,201000
2023,Май,инженер,senior,гибрид,['1С'],Москва,250000
2023,Май,разработчик,middle,гибкий,"['1С', 'СКД']",Новосибирск,200000
2023,Май,программист,middle,гибрид,['1С'],Московский,185000
2023,Май,разработчик,middle,удаленно,"['1С', 'ЗУП', 'УТ', 'СКД']",Россия,175000
2023,Май,программист,middle,гибрид,"['1С', 'SQL', 'ERP', 'ЗУП']",Россия,265000
2023,Май,разработчик,middle,гибрид,"['1С', 'ERP', 'ЗУП']",Мир,205000
2023,Май,разработчик,middle,удаленно,"['1С', 'ERP', 'ЗУП', 'БП']",Москва,225000
2023,Май,консультант,lead,удаленно,"['1С', 'ERP', 'ЗУП']",Мир,212000
2023,Май,аналитик,lead,удаленно,['1С'],Россия,205000
2023,Май,разработчик,middle,удаленно,"['1С', 'ЗУП', 'СКД', 'SOAP']",Мир,265000
2023,Май,разработчик,senior,удаленно,"['1С', 'SQL']",Мир,165000
2023,Май,аналитик,middle,гибкий,"['1С', 'ERP']",Краснодар,219000
2023,Май,аналитик,middle,гибрид,"['1С', 'ЗУП', 'БП']",Мир,175000
2023,Май,разработчик,middle,удаленно,"['1С', 'БП']",Мир,155000
2023,Май,консультант,senior,удаленно,"['1С', 'ERP']",Мир,175000
2023,Май,разработчик,senior,гибкий,"['1С', 'ЗУП', 'БП']",Москва,158000
2023,Май,разработчик,senior,гибрид,"['1С', 'ERP']",Москва,165000
2023,Май,эксперт,middle,удаленно,['1С'],Мир,330000
2023,Май,разработчик,middle,удаленно,['1С'],Мир,219000
2023,Май,эксперт,middle,удаленно,"['1С', 'SQL']",Россия,306000
2023,Май,разработчик,middle,гибрид,"['1С', 'ЗУП', 'УТ']",Мир,175000
2023,Май,программист,middle,удаленно,"['1С', 'ЗУП', 'СКД']",Москва,190000
2023,Май,программист,middle,удаленно,"['1С', 'ЗУП', 'БП', 'СКД', 'SOAP']",Россия,260000
2023,Май,программист,lead,гибрид,"['1С', 'ЗУП']",Москва,250000
2023,Май,программист,lead,офис,"['1С', 'ERP', 'УПП', 'ЗУП', 'БП']",Мир,250000
2023,Май,аналитик,manager,удаленно,"['1С', 'БП', 'УТ']",Россия,225000
2023,Май,разработчик,middle,офис,"['1С', 'ERP', 'УПП', 'УТ']",Москва,250000
2023,Май,программист,middle,гибрид,"['1С', 'СКД']",Россия,201000
2023,Май,аналитик,middle,гибрид,"['1С', 'ERP']",Москва,175000
2023,Май,разработчик,lead,гибрид,"['1С', 'ERP', 'СКД', 'XML']",Москва,175000
2023,Май,администратор,lead,офис,"['1С', 'SQL']",Нижний Новгород,158000
2023,Май,разработчик,lead,удаленно,['1С'],Мир,149000
2023,Май,программист,middle,офис,"['1С', 'ERP', 'БП', 'УТ', 'СКД']",Воронеж,190000
2023,Май,аналитик,middle,офис,"['1С', 'УТ']",Россия,254000
2023,Май,программист,middle,офис,"['1С', 'ERP', 'УТ']",Санкт-Петербург,200000
2023,Май,аналитик,middle,гибрид,"['1С', 'ERP']",Москва,175000
2023,Май,разработчик,middle,удаленно,"['1С', 'ERP', 'УПП']",Россия,205000
2023,Май,программист,middle,удаленно,"['SQL', 'БП', 'СКД']",Мир,250000
2023,Май,программист,middle,удаленно,"['1С', 'ERP', 'ЗУП', 'БП', 'УТ', 'СКД']",Мир,202000
2023,Май,разработчик,middle,удаленно,"['1С', 'СКД', 'XML', 'JSON', 'SOAP']",Россия,219000
2023,Май,разработчик,middle,удаленно,"['1С', 'ERP', 'УПП']",Мир,205000
2023,Май,программист,lead,гибкий,['1С'],Россия,240000
2023,Май,разработчик,middle,удаленно,"['1С', 'ERP', 'УПП', 'УТ', 'СКД']",Москва,180000
2023,Май,программист,middle,офис,"['1С', 'ERP']",Мир,219000
2023,Май,программист,lead,гибрид,"['1С', 'УПП', 'УТ']",Россия,175000
2023,Май,программист,middle,гибрид,"['1С', 'ЗУП']",Москва,219000
2023,Май,разработчик,middle,гибрид,"['1С', 'ЗУП', 'БП', 'УТ', 'СКД']",Москва,190000
2023,Апрель,аналитик,middle,гибрид,"['1С', 'ERP', 'БП']",Москва,201000
2023,Апрель,программист,middle,гибрид,"['1С', 'СКД']",Пермь,190000
2023,Апрель,программист,lead,офис,"['1С', 'ERP']",Москва,250000
2023,Апрель,консультант,middle,гибрид,"['1С', 'ERP', 'ЗУП']",Россия,200000
2023,Апрель,специалист,middle,удаленно,"['1С', 'ERP']",Владимир,200000
2023,Апрель,разработчик,lead,офис,"['1С', 'ERP', 'УПП', 'ЗУП']",Москва,101000
2023,Апрель,разработчик,senior,офис,"['1С', 'ЗУП', 'БП']",Мир,225000
2023,Апрель,консультант,lead,удаленно,"['1С', 'ERP', 'ЗУП']",Москва,175000
2023,Апрель,программист,middle,гибрид,"['1С', 'ERP', 'ЗУП']",Москва,225000
2023,Апрель,программист,lead,офис,"['1С', 'ERP', 'УТ', 'XML']",Мир,215000
2023,Апрель,аналитик,senior,удаленно,['1С'],Москва,250000
2023,Апрель,разработчик,lead,удаленно,['1С'],Московский,163000
2023,Апрель,разработчик,senior,гибрид,"['1С', 'ERP', 'ЗУП', 'БП']",Москва,219000
2023,Апрель,аналитик,middle,гибрид,"['1С', 'ERP']",Мир,215000
2023,Апрель,аналитик,middle,удаленно,"['1С', 'ЗУП']",Россия,215000
2023,Апрель,эксперт,middle,офис,"['1С', 'ERP', 'ЗУП']",Краснодар,375000
2023,Апрель,программист,lead,гибрид,"['1С', 'ERP']",Москва,219000
2023,Апрель,разработчик,lead,гибрид,['1С'],Ульяновск,170000
2023,Апрель,аналитик,lead,удаленно,['1С'],Россия,205000
2023,Апрель,разработчик,manager,гибрид,['1С'],Россия,145000
2023,Апрель,аналитик,middle,гибрид,"['1С', 'SQL', 'УТ']",Москва,292000
2023,Апрель,разработчик,lead,гибрид,"['1С', 'ERP']",Москва,215000
2023,Апрель,аналитик,senior,удаленно,"['1С', 'ERP', 'БП']",Мир,245000
2023,Апрель,программист,middle,удаленно,"['1С', 'ERP']",Россия,225000
2023,Апрель,программист,middle,гибрид,"['1С', 'ERP']",Россия,160000
2023,Апрель,архитектор,middle,удаленно,"['1С', 'ERP', 'УПП', 'УТ']",Мир,238000
2023,Апрель,архитектор,lead,офис,"['1С', 'ERP']",Москва,262000
2023,Апрель,руководитель,senior,гибрид,"['1С', 'ERP']",Мир,306000
2023,Апрель,аналитик,manager,офис,"['1С', 'ERP', 'БП', 'УТ', 'СКД']",Дзержинский,115000
2023,Апрель,разработчик,senior,гибрид,"['1С', 'БП']",Москва,312000
2023,Апрель,программист,senior,гибрид,"['1С', 'СКД', 'XML']",Мир,275000
2023,Апрель,эксперт,middle,гибкий,"['1С', 'SQL']",Мир,312000
2023,Апрель,разработчик,lead,удаленно,"['1С', 'ERP']",Мир,219000
2023,Апрель,разработчик,lead,гибрид,['1С'],Санкт-Петербург,150000
2023,Апрель,аналитик,middle,гибрид,['1С'],Москва,215000
2023,Март,программист,junior,офис,['1С'],Москва,200000
2023,Март,программист,junior,гибрид,['1С'],Санкт-Петербург,116000
2023,Март,программист,junior,гибрид,"['1С', 'ERP']",Москва,225000
2023,Март,консультант,middle,гибрид,"['1С', 'ERP']",Мир,254000
2023,Март,программист,middle,удаленно,"['1С', 'ЗУП']",Нижний Новгород,175000
2023,Март,аналитик,manager,гибрид,"['1С', 'ERP', 'УТ']",Россия,114000
2023,Март,программист,middle,офис,"['1С', 'SOAP']",Россия,195000
2023,Март,аналитик,middle,гибрид,"['1С', 'ERP']",Москва,312000
2023,Март,программист,junior,гибкий,"['1С', 'ЗУП']",Россия,131000
2023,Март,разработчик,middle,гибрид,"['1С', 'ERP']",Москва,185000
2023,Март,разработчик,middle,гибрид,['1С'],Москва,175000
2023,Март,программист,middle,гибрид,['1С'],Москва,250000
2023,Март,аналитик,senior,удаленно,"['1С', 'ERP', 'БП']",Мир,350000
2023,Март,программист,junior,гибрид,"['1С', 'ЗУП']",Москва,162000
2023,Март,аналитик,middle,офис,['1С'],Екатеринбург,110000
2023,Март,эксперт,middle,гибрид,['1С'],Россия,188000
2023,Март,аналитик,middle,гибрид,['1С'],Москва,212000
2023,Март,тестировщик,middle,удаленно,['1С'],Россия,98000
2023,Март,программист,middle,гибрид,"['1С', 'ЗУП']",Мир,338000
2023,Март,инженер,middle,удаленно,['1С'],Тула,125000
2023,Март,программист,middle,гибрид,"['1С', 'ERP', 'ЗУП']",Пионерский,190000
2023,Март,разработчик,middle,гибрид,"['1С', 'SQL']",Москва,312000
2023,Март,разработчик,middle,удаленно,"['1С', 'ERP', 'ЗУП']",Москва,215000
2023,Март,разработчик,lead,гибрид,"['1С', 'ERP', 'СКД']",Новосибирск,180000
2023,Март,разработчик,middle,гибрид,"['1С', 'СКД', 'XML', 'JSON', 'ADODB']",Россия,250000
2023,Март,аналитик,middle,удаленно,"['1С', 'БП']",Россия,195000
2023,Март,руководитель,middle,офис,['1С'],Краснодар,250000
2023,Март,программист,middle,удаленно,"['1С', 'ЗУП', 'XML', 'JSON']",Москва,159000
2023,Март,программист,middle,гибрид,"['1С', 'ERP', 'ЗУП', 'БП']",Москва,168000
2023,Март,архитектор,middle,гибрид,"['1С', 'ERP']",Москва,250000
2023,Март,программист,middle,гибрид,"['1С', 'ERP', 'ЗУП', 'БП']",Московский,219000
2023,Март,разработчик,middle,офис,"['1С', 'СКД']",Москва,175000
2023,Март,аналитик,middle,удаленно,"['1С', 'SQL', 'ERP', 'СКД']",Мир,185000
2023,Март,программист,manager,офис,"['1С', 'SQL']",Ростов,586000
2023,Март,программист,manager,удаленно,"['1С', 'УТ']",Россия,175000
2023,Март,разработчик,manager,офис,"['1С', 'СКД', 'XML', 'JSON']",Мир,175000
2023,Март,специалист,middle,удаленно,"['1С', 'ERP', 'УПП']",Москва,250000
2023,Март,программист,middle,гибрид,"['1С', 'ЗУП', 'СКД']",Москва,250000
2023,Март,программист,lead,офис,"['1С', 'ЗУП', 'БП', 'СКД']",Сочи,238000
2023,Март,аналитик,middle,гибрид,"['1С', 'ERP']",Москва,130000
2023,Март,разработчик,middle,гибрид,['1С'],Мир,192000
2023,Март,аналитик,middle,удаленно,['1С'],Ульяновск,131000
2023,Март,программист,middle,гибрид,"['1С', 'SQL', 'СКД']",Москва,180000
2023,Февраль,разработчик,senior,удаленно,"['1С', 'ЗУП', 'REST API']",Москва,312000
2023,Февраль,аналитик,middle,гибрид,['1С'],Москва,175000
2023,Февраль,аналитик,middle,удаленно,['1С'],Россия,170000
2023,Февраль,специалист,middle,офис,"['1С', 'SQL', 'ЗУП', 'БП', 'СКД']",Пенза,188000
2023,Февраль,программист,middle,гибрид,"['1С', 'ERP']",Мир,220000
2023,Февраль,разработчик,lead,офис,['1С'],Москва,236000
2023,Февраль,разработчик,middle,гибрид,"['1С', 'ЗУП', 'СКД']",Санкт-Петербург,175000
2023,Февраль,тестировщик,middle,удаленно,['1С'],Новосибирск,158000
2023,Февраль,аналитик,middle,офис,['1С'],Москва,225000
2023,Февраль,программист,middle,гибрид,['1С'],Ярославль,150000
2023,Февраль,разработчик,middle,гибрид,"['1С', 'ЗУП', 'БП']",Москва,219000
2023,Февраль,разработчик,lead,гибрид,"['1С', 'ERP', 'ЗУП', 'БП']",Санкт-Петербург,275000
2023,Февраль,разработчик,middle,гибрид,"['1С', 'SQL', 'СКД']",Мир,145000
2023,Февраль,аналитик,manager,гибрид,['1С'],Москва,149000
2023,Февраль,программист,middle,гибрид,"['1С', 'ЗУП']",Москва,240000
2023,Февраль,программист,middle,гибрид,"['1С', 'ЗУП']",Мир,205000
2023,Февраль,программист,middle,удаленно,"['1С', 'ERP']",Москва,219000
2023,Февраль,программист,middle,гибрид,['1С'],Россия,125000
2023,Февраль,аналитик,middle,гибрид,"['1С', 'ERP']",Москва,225000
2023,Февраль,программист,lead,гибрид,"['1С', 'ERP']",Казань,155000
2023,Февраль,аналитик,manager,гибрид,"['1С', 'ERP']",Москва,225000
2023,Февраль,программист,manager,удаленно,"['1С', 'ERP', 'XML', 'JSON']",Санкт-Петербург,130000
2023,Февраль,программист,manager,гибрид,"['1С', 'ERP']",Казань,200000
2023,Февраль,менеджер,manager,офис,['1С'],Мир,155000
2023,Февраль,программист,middle,гибкий,"['1С', 'ERP', 'УПП', 'ЗУП', 'УТ']",Екатеринбург,162000
2023,Февраль,программист,lead,удаленно,"['1С', 'ERP', 'ЗУП', 'БП', 'УТ', 'СКД']",Россия,228000
2023,Февраль,аналитик,lead,гибрид,"['1С', 'ERP']",Москва,200000
2023,Февраль,инженер,lead,гибрид,['1С'],Новосибирск,175000
2023,Февраль,разработчик,manager,офис,"['1С', 'ЗУП', 'БП']",Москва,230000
2023,Февраль,программист,middle,гибрид,"['1С', 'ERP']",Казань,231000
2023,Февраль,программист,lead,удаленно,"['1С', 'ЗУП']",Россия,150000
2023,Февраль,программист,middle,гибрид,"['1С', 'ЗУП', 'БП']",Краснодар,131000
2023,Февраль,разработчик,middle,удаленно,"['1С', 'SQL', 'ERP', 'ЗУП']",Москва,225000
2023,Февраль,программист,middle,гибрид,"['1С', 'ERP']",Кудрово,175000
2023,Январь,руководитель,middle,гибрид,['1С'],Московский,225000
2023,Январь,аналитик,lead,гибрид,"['1С', 'ERP']",Россия,188000
2023,Январь,аналитик,middle,гибрид,['1С'],Москва,205000
2023,Январь,эксперт,lead,офис,['1С'],Россия,375000
2023,Январь,программист,middle,гибрид,"['1С', 'SQL', 'ERP', 'ЗУП', 'СКД']",Москва,250000
2023,Январь,программист,lead,гибрид,"['1С', 'УТ']",Москва,215000
2023,Январь,программист,lead,удаленно,"['1С', 'SQL', 'ЗУП', 'БП', 'REST API']",Москва,250000
2023,Январь,менеджер,lead,гибрид,['1С'],Москва,110000
2023,Январь,администратор,lead,удаленно,"['1С', 'ERP']",Мир,135000
2023,Январь,консультант,lead,офис,"['1С', 'ERP', 'УТ']",Москва,159000
2023,Январь,разработчик,lead,офис,"['1С', 'ЗУП']",Москва,190000
2023,Январь,разработчик,middle,гибкий,['1С'],Россия,219000
2023,Январь,программист,middle,офис,"['1С', 'SQL']",Уфа,131000
2023,Январь,специалист,middle,удаленно,['1С'],Благодарный,219000
2023,Январь,аналитик,middle,гибрид,"['1С', 'ERP']",Москва,225000
2023,Январь,программист,middle,гибрид,"['1С', 'SQL', 'ЗУП', 'БП', 'XML']",Москва,175000
2023,Январь,программист,middle,удаленно,"['1С', 'СКД']",Россия,219000
2023,Январь,программист,middle,гибрид,"['1С', 'ERP', 'УТ']",Екатеринбург,125000
2023,Январь,архитектор,middle,удаленно,['1С'],Москва,219000
2023,Январь,разработчик,lead,гибрид,"['1С', 'ERP', 'ЗУП', 'СКД']",Москва,240000
2023,Январь,архитектор,senior,гибрид,"['1С', 'ERP']",Мир,306000
2023,Январь,разработчик,middle,гибрид,"['1С', 'ЗУП', 'БП', 'СКД']",Мир,150000
2023,Январь,архитектор,middle,офис,"['1С', 'ERP', 'ЗУП']",Москва,27000
2023,Январь,администратор,middle,удаленно,['1С'],Мир,200000
2023,Январь,программист,middle,гибрид,"['1С', 'ERP', 'УТ']",Екатеринбург,135000
2023,Январь,программист,lead,удаленно,"['1С', 'СКД', 'XML', 'JSON']",Москва,250000
2023,Январь,методолог,middle,удаленно,['1С'],Москва,210000
2023,Январь,разработчик,middle,офис,"['1С', 'ЗУП', 'БП', 'СКД']",Омск,110000
2023,Январь,разработчик,lead,гибрид,"['1С', 'ЗУП']",Москва,250000
2023,Январь,менеджер,middle,гибрид,"['1С', 'ЗУП', 'БП', 'УТ']",Москва,200000
2022,Декабрь,программист,lead,гибрид,['1С'],Россия,219000
2022,Декабрь,программист,middle,офис,['1С'],Строитель,185000
2022,Декабрь,аналитик,middle,гибрид,"['1С', 'SQL', 'ЗУП', 'SOAP']",Москва,188000
2022,Декабрь,разработчик,senior,удаленно,"['1С', 'ERP', 'СКД']",Мир,312000
2022,Декабрь,специалист,middle,гибрид,"['1С', 'SQL', 'БП', 'УТ', 'СКД']",Москва,188000
2022,Декабрь,программист,middle,офис,"['1С', 'SQL', 'ERP', 'БП', 'УТ']",Москва,180000
2022,Декабрь,архитектор,middle,гибрид,"['1С', 'ERP', 'БП', 'СКД']",Москва,312000
2022,Декабрь,аналитик,senior,гибрид,"['1С', 'ERP', 'ЗУП']",Мир,190000
2022,Декабрь,программист,middle,офис,"['1С', 'ERP', 'ЗУП']",Москва,250000
2022,Декабрь,консультант,senior,гибрид,"['1С', 'ERP', 'ЗУП']",Мир,188000
2022,Декабрь,консультант,middle,офис,['1С'],Москва,131000
2022,Декабрь,разработчик,manager,гибрид,"['1С', 'SQL', 'ЗУП', 'УТ']",Ростов,200000
2022,Декабрь,программист,middle,гибрид,"['1С', 'ЗУП']",Нижний Новгород,200000
2022,Декабрь,аналитик,middle,гибрид,"['1С', 'ERP', 'УПП', 'ЗУП', 'БП']",Москва,212000
2022,Декабрь,разработчик,senior,удаленно,"['1С', 'SQL', 'УТ']",Москва,215000
2022,Декабрь,разработчик,middle,удаленно,['1С'],Россия,225000
2022,Декабрь,программист,middle,офис,['1С'],Россия,101000
2022,Декабрь,программист,junior,гибрид,"['1С', 'ERP', 'ЗУП', 'СКД']",Россия,180000
2022,Декабрь,разработчик,middle,удаленно,"['1С', 'УТ', 'СКД']",Екатеринбург,149000
2022,Декабрь,программист,lead,гибрид,"['1С', 'ERP', 'СКД']",Казань,219000
2022,Декабрь,руководитель,manager,гибкий,['1С'],Москва,394000
2022,Декабрь,программист,manager,гибрид,"['1С', 'SQL', 'ЗУП', 'БП', 'СКД']",Мир,162000
2022,Декабрь,аналитик,lead,гибрид,['1С'],Санкт-Петербург,150000
2022,Декабрь,программист,middle,удаленно,"['1С', 'ERP', 'УТ', 'СКД']",Москва,16000
2022,Декабрь,программист,middle,удаленно,"['1С', 'ЗУП', 'БП']",Москва,160000
2022,Декабрь,разработчик,middle,гибрид,"['1С', 'ERP', 'УПП', 'ЗУП', 'БП']",Казань,150000
2022,Декабрь,аналитик,manager,удаленно,"['1С', 'ERP']",Россия,128000
2022,Декабрь,программист,middle,офис,"['1С', 'ERP', 'ЗУП', 'СКД', 'XML', 'JSON']",Москва,288000
2022,Декабрь,аналитик,middle,офис,"['1С', 'ERP']",Мир,145000
2022,Декабрь,консультант,middle,удаленно,['1С'],Москва,88000
2022,Ноябрь,аналитик,middle,удаленно,"['1С', 'ERP']",Мир,195000
2022,Ноябрь,программист,junior,офис,['1С'],Москва,250000
2022,Ноябрь,аналитик,junior,удаленно,"['1С', 'ЗУП']",Россия,122000
2022,Ноябрь,разработчик,lead,гибрид,"['1С', 'ЗУП', 'SOAP']",Москва,250000
2022,Ноябрь,программист,senior,офис,['1С'],Екатеринбург,160000
2022,Ноябрь,консультант,manager,гибрид,"['1С', 'ЗУП']",Воронеж,175000
