Год,Месяц_текст,Название должности,Уровень позиции,Формат работы,Ключевые навыки,Город,Зарплата
2024,Март,менеджер,,гибрид,"['1С', 'SQL', 'ERP', 'ЗУП', 'БП', 'УТ']",Россия,262500
2024,Март,аналитик,lead,гибрид,"['1С', 'ERP']",Москва,375000
2024,Март,аналитик,lead,удаленно,['1С'],Россия,260000
2024,Март,программист,lead,удаленно,"['1С', 'ERP']",Мир,450000
2024,Март,ведущего системного аналитика 1с,,гибрид,"['1С', 'ERP']",Воронеж,313750
2024,Март,ведущий программист 1с формат работы: удаленный зп: до 300 т,lead,удаленно,"['1С', 'ERP', 'БП', 'СКД']",Россия,262500
2024,Март,менеджер,,удаленно,"['1С', 'ERP']",Москва,450015
2024,Март,программист,lead,удаленно,"['1С', 'ERP']",Мир,290000
2024,Март,менеджер,lead,удаленно,"['1С', 'ERP']",Россия,290000
2024,Март,программист 1с ⏳формат работы: гибридный (2-3 дня офис м,,гибрид,"['1С', 'ERP', 'УТ']",Россия,262500
2024,Март,консультанта-аналитика 1с задача: управлять,,гибрид,"['1С', 'ERP']",Мир,275000
2024,Март,"конфигурации, 1с:edt, git, гит-конвертер, 1с:кип, vanessa automation, ms sql",,удаленно,"['1С', 'SQL', 'SOAP']",Мир,275500
2024,Март,аналитик,senior,удаленно,"['1С', 'ERP', 'ЗУП']",Россия,300000
2024,Март,на,middle,удаленно,"['1С', 'ERP']",Екатеринбург,267500
2024,Март,"руководителя группы разработки 1с задача: управление техническими аспектами разработки и обслуживания на базе платформы 1с (зуп, erp ух, wms axelot, mes) мы ожидаем: • отличное знание",manager,гибрид,"['1С', 'ERP', 'ЗУП', 'СКД']",Россия,437500
2024,Март,"ведущий консультант 1с:зуп ( senior), удаленно ⚙️вам предстоит: -моделирование и описание бизнес процессов; -консультирование и обучение пользователей; -подготовка проектной, пользовательской документации, разработка нормативных документов; -составление фт на разработку",senior,удаленно,"['1С', 'ЗУП', 'БП']",Россия,260000
2024,Март,разработчик 1с,,удаленно,"['1С', 'УТ']",Мир,175000
2024,Февраль,ведущий разработчик 1с,lead,удаленно,"['1С', 'ERP']",Мир,290000
2024,Февраль,эксперт1с формат: удаленно/офис/релокация г,,удаленно,"['1С', 'SQL']",Калининград,270000
2024,Февраль,разработчик,lead,удаленно,"['1С', 'ERP']",Россия,245000
2024,Февраль,архитектор регучёта 1с erp,,гибрид,"['1С', 'ERP']",Мир,312500
2024,Февраль,программист,middle,удаленно,['1С'],Мир,220500
2024,Февраль,программист,middle,удаленно,"['1С', 'ЗУП']",Россия,275000
2024,Февраль,"разработчика 1с ✅важно: - опыт с 1с:erp - знание скд, кд - знание бсп и тиражных конфигурации ✅условия: - зп от 180 000 до 270 000 net - оформление по тк рф - удаленная работа - дмс - аккредитованная it компания - оплата обучения 💌откликнуться на",,удаленно,"['1С', 'ERP', 'СКД']",Россия,225000
2024,Февраль,"программист 1с erp компания: ка аналитика, профиль - косметика, лекарств и бад заработная плата: 250к-300к на руки формат: гибрид (1 день/неделю на исп",,гибрид,"['1С', 'ERP', 'УПП', 'СКД']",Подольск,275000
2024,Февраль,программист,lead,удаленно,"['1С', 'ЗУП']",Мир,245000
2024,Февраль,программист,,удаленно,"['1С', 'ЗУП']",Россия,245000
2024,Февраль,программист,lead,удаленно,"['1С', 'ERP', 'ЗУП']",Мир,300500
2024,Февраль,в свою команду руководителя проектов 1с,manager,гибрид,['1С'],Москва,375000
2024,Февраль,на,middle,удаленно,"['1С', 'ЗУП']",Москва,262500
2024,Февраль,программист,lead,удаленно,"['1С', 'ERP', 'УТ']",Мир,275000
2024,Февраль,"вас заинтересовала, откликайтесь @apryadchenko - спасибо за",middle,удаленно,"['1С', 'ERP', 'ЗУП', 'БП', 'УТ']",Мир,230000
2024,Февраль,программист,lead,удаленно,"['1С', 'СКД']",Россия,236250
2024,Февраль,разработчик,middle,удаленно,"['1С', 'SQL', 'ERP', 'REST API']",Мир,332500
2024,Февраль,менеджер,lead,гибрид,"['1С', 'ERP']",Москва,375000
2024,Февраль,аналитик,,офис,"['1С', 'УТ']",Россия,313750
2024,Февраль,программист,lead,удаленно,"['1С', 'ERP', 'УТ']",Мир,245000
2024,Февраль,руководитель,middle,гибрид,['1С'],Ульяновск,262500
2024,Февраль,функционального архитектора 1с (блок бюджетирования) формат работы: удаленно,middle,удаленно,"['1С', 'ERP']",Мир,375000
2024,Февраль,аналитик,lead,удаленно,"['1С', 'ERP']",Россия,245000
2024,Февраль,программист,lead,удаленно,"['1С', 'ERP', 'ЗУП']",Мир,245000
2024,Февраль,руководитель,manager,гибрид,"['1С', 'ERP']",Москва,313750
2024,Февраль,разработчик 1с (логистика: управление складом 3,senior,удаленно,"['1С', 'СКД', 'SOAP']",Мир,260000
2024,Февраль,аналитик,,офис,"['1С', 'ERP']",Москва,251000
2024,Февраль,аналитик,,удаленно,"['1С', 'ERP']",Россия,245000
2024,Февраль,программист,lead,удаленно,"['1С', 'ERP']",Мир,200000
2024,Февраль,разработчик,lead,удаленно,"['1С', 'ERP']",Мир,245000
2024,Февраль,аналитик,lead,удаленно,"['1С', 'ERP']",Россия,306250
2024,Февраль,руководитель,manager,гибрид,"['1С', 'ERP', 'ЗУП', 'СКД']",Россия,437500
2024,Февраль,1с архитектор - разработчик,lead,гибрид,['1С'],Москва,313750
2024,Февраль,аналитик,middle,удаленно,"['1С', 'ERP']",Россия,245000
2024,Февраль,программист,,удаленно,"['1С', 'ERP']",Мир,170000
2024,Февраль,главный эксперт (программист 1с),,удаленно,"['1С', 'ERP', 'УТ']",Москва,255000
2024,Февраль,менеджер,,удаленно,"['1С', 'ERP', 'УПП']",Мир,475000
2024,Февраль,разработчик,,удаленно,"['1С', 'SQL']",Мир,325000
